"id","title","body","rating","post_time","reviewer_name","read_link","review_system","status","create_time","last_modify_time","product_id"
114,"Обычное, но раньше было лучше Нормальное пиво Супер)) Необходимый атрибут американских фильмов","Это пиво появилось у нас в городе в 2010 году, купили сразу попробовать. Очень понравилось сразу! стандартное пиво, не горчило, было довольно мягким и свежим. Но со временем качество стало ухудшаться:( Вроде бы похоже, но не то. Мне кажется компания решила экономить, что сказалось на качестве. Сейчас пиво на твердую троечку.",3.00,1361765955,inkaParis,https://irecommend.ru/content/obychnoe-no-ranshe-bylo-luchshe,irecommend,A,1585128048137,1585128048201,7
123,"BUD - единственное пиво, которое я пила с удовольствием! Вкусное пиво, которое легко пьется! После него чувствуешь всегда себя нормально. Отличное недорогое пиво. Bud - отличное классическое пиво! Лучшее соотношение ""цена-качество""","Всем доброго времени суток! На улице весна, и наступило время для прохладительных напитков. Сегодня я расскажу вам о том, почему моим любимым пивом остаётся BUD, и о том, что же в нём такого особенного. Задолго до того, как я впервые попробовала BUD, я вообще не понимала, что такого вкусного находят люди в пиве. Вся эта хмельная горечь, несладкий и некислый вкус (о бирмиксах речь не идёт), непонятный запах и ужасное похмелье с перегаром - всё это ассоциировалось у меня с пивом и пивными напитками. Но после BUDа моё мнение кардинально изменилось. Это пиво совершенно иное. Его приятно пить, так как горечи нет совсем. Пьётся очень легко. Аромат имеет тоже тонкий и лёгкий. Благодаря этой лёгкости в дополнение к BUDу подходят не только привычные чипсы, сухарики, рыба и т.д., но и даже фрукты, и шоколад! Сама удивилась, что подобное сочетание вызвало у меня только приятные эмоции. Из минусов - последствия для здоровья, которые несёт алкоголь. Поэтому рекомендую им не злоупотреблять. В целом же можно себе позволить попробовать или изредка пить это пиво, так как, в отличие от других алкогольных напитков, BUD довольно вкусный и относительно лёгкий.",5.00,1524686524,dendy,https://irecommend.ru/content/bud-edinstvennoe-pivo-kotoroe-ya-pila-s-udovolstviem,irecommend,A,1585128048150,1585128048204,7
98,"Пиво Bud, особо, не впечатлило!!! Ничто! Необходимый атрибут американских фильмов Хорошее недорогое пиво, но Карлсберг лучше Действительно King of Beers ;) А еще, некоторые положительные факты о пиве, которые имеют место в реальности ЕСЛИ НЕ ЗЛОУПОТРЕБЛЯТЬ! (+фото)","Несмотря на то, что это пиво появилось уже давно, я попробовала его впервые. Честно говоря, вкус пива, особо не впечатлил, особенно после того, как я попробовала пиво, привезенное из Германии ( о этом пиве, вы можете прочесть здесь http://irecommend.ru/content/pivo-iz-germanii-moen... ) Единственное, что меня удивило, что после этого пива нет сухости во рту, чего не скажешь о другом не дорогом пиве. Пиво легкое, ненавязчивое, без горечи, пьется довольно-таки не плохо. Но после него, второй бутылки, такого же пива, к удивлению, уже не хочется. А еще, после этого пива, у меня появилась изжога. Немножко фактов о пиве: Бренд""Bud""является официальным спонсором глобальных спортивных событий. ""Бад"" является официальным спонсором ряда спортивных команд, официальным спонсором Чемпионата мира по футболу в 2010 и 2014 годах, Олимпийских игр-2010 в Ванкувере, Олимпийских игр-2008 в Пекине и многих других мероприятий. Показать цитату Пиво, светлое, фильтрованное. Стоимость пива, около 10 гривен. Выпускается пиво в Украине, а его официальным производителем, является Anheuser-Busch InBev. Честно говоря, как по мне, пиво, не очень... на 3++. Вкус пива, меня не впечатлил, хотя у всех вкусы разные !",3.00,1439582388,malinkarose,https://irecommend.ru/content/pivo-bud-ne-vpechatlilo-no-plyusy-imeyutsya,irecommend,A,1585128048110,1585128048195,7
106,Афигенное пиво! Нормальное пиво Любимое,"Была в магазине и увидела пиво Бад. Взяла. Пиво реально вкусное! До этого пила всегда разливное. Хочу сказать, что BUD не хуже разливного. Состав как надо! Вкус! в общем только пить и наслаждаться!)",5.00,1288324845,Зеркало,https://irecommend.ru/content/afigennoe-pivo,irecommend,A,1585128048125,1585128048197,7
135,"Бери Bud - встречай чемпионат :) Пиво Bud - спонсор чемпионата мира по футболу в 2018 году, а также неоднократный лауреат различных премий в киноиндустрии! Как муж выпил короля. +БОНУС: внутри два кода для участия в промо-акции! Освежающий лагер - лучший в России Уже третий год отдаю только этому пиву предпочтение Легкое, светлое, вкусное","Доброго времени суток! Мне посчастливилось поучаствовать в совместной акции Buzzaar и Bud, а именно протестировать пиво и узнать о нём кое-что интересное. buzz-kit от buzzaar ************************************************Теперь о пиве************************************************ Пиво Bud довольно часто можно встретить в американских фильмах, таких как «Техасская резня бензопилой», «Несносный дед», «Человек из стали» и «Железный человек 3», «Стар Трек: Возмездие», «Страсти Дон Жуана», «Мой парень-псих», «Небраска», «Далласский клуб покупателей» и многие другие. По этой причине на премии Brandcameo 2014 product placement в киноиндустрии бренд Budweiser был назван самым часто упоминаемым в фильмах 2013 года, наравне с брендом Apple. ๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑ В интернете говорят (неподтверждённая информация), что: пиво Bud - любимое пиво Гомера Симпсона, и в первых сериях мультсериала (""Симпсоны"") он пил именно его, а не Duff в ситкоме ""Married with... children"" (русский ремейк - ""Счастливы вместе"") Эл Банди (прототип Гены Букина) назвал своего сына Бад в честь своего любимого пива ๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑๑ Перед написанием отзыва стало интересно почитать о пиве на официальном сайте, и вот что я узнала оттуда: Всемирно известный KING OF BEERS, BUD впервые был представлен Адольфусом Бушем в 1876 году и до сих пор варится с соблюдением тех же высоких стандартов, что и тогда. BUD – это лагер в американском стиле – средней плотности, ароматный, с легкой горчинкой. Сваренный из лучшего сорта ячменного солода и смеси элитных сортов хмеля, он является иконой Американских ценностей, так же, как оптимизм и любовь к праздникам. Показать цитату Собственно, оптимизм и любовь к праздникам позволили нам устроить весёлую футбольную вечеринку. К сожалению, это не помогло нашей сборной выйти из группы в чемпионате Европы, но хоть вечеринка удалась) ***************************************************Вкус пива************************************************* Я не являюсь пивным экспертом, поэтому в подробностях не смогу описать вкус этого пива. На мой взгляд - обычное пиво. Конечно, вкуснее свежее пиво из пивоварни, но из магазинного пастеризованного пива я нередко покупаю именно Bud. Во первых, я больше люблю светлое пиво, чем тёмное (хотя в приоритете в последнее время нефильтрованное), во-вторых, для меня важно, чтобы пиво не горчило и легко пилось. С этим пивом всё именно так, хотя на сайте в описании пива пишут, что оно имеет вкус с горчинкой. Мы варим наш лагер с использованием свежего, молодого риса – измельченного, отполированного, отсортированного и мгновенно сваренного, чтобы придать пиву легкий вкус с горчинкой. Это дорогостоящий процесс, но мы думаем, это того стоит. Показать цитату ************************************************Состав пива************************************************** Также на сайте производитель расхваливает специальные технологии приготовления своего пива. Якобы для него используется особенный солод... BUD варится только из лучшего двух солодового ячменя с уникальной технологией выращивания. Надо отметить, что только для BUD была разработана специальная технология приготовления солода. Показать цитату ... а ещё самый мягкий и ароматный хмель. Мы помешаны на хмеле. Каждый год мы отсортировываем около 1600 образцов хмеля, включая тот, что вырос на наших собственных фермах в Bonner’s Ferry, Айдахо (США) и Huell Farm в Германии. Только самый мягкий, ароматный хмель отбирается для создания особого вкуса BUD. Показать цитату Состав: вода, солод ячменный, рис, хмель. Экстрактивность начального сусла: 11%. Алк. 5,0% об. Показать цитату Пиво Bud - лагер. На сайте красиво расписано, как оно варится и настаивается. Честно говоря, с трудом верится, что пиво, стоящее на полках в магазине, готовится именно таким образом. Но круто, если действительно так) После приготовления лагер (от немецкого слова lagern, означающего «отдыхать») традиционно выдерживается в прохладных пещерах или подвалах. Сегодня BUD выдерживается в охлажденных цистернах в течение трех недель. Это дорогая, но неотъемлемая часть создания чистого, освежающего вкуса BUD. Показать цитату Пиво Bud выдерживается на буковых стружках. В процессе брожения BUD используется стружка бука. Она улучшает брожение, создавая более игристые пузырьки, и придавая мягкость характерному вкусу BUD. В процессе фильтрации буковые стружки удаляются, а пиво разливается в бутылки. Показать цитату ********************************************Срок годности пива********************************************* Срок годности пива Bud - полгода. Наша банка ""родилась"" 3 мая в 06:36. Со стандартным сроком годности, вы никогда не узнаете, когда пиво было произведено – он сообщает только о том, что пиво больше нельзя пить. Наша “дата рождения” сообщит вам, в какой именно день был сварен именно этот BUD. Будьте уверены, что каждый раз, когда вы берете холодную бутылочку, она свежая настолько, насколько это возможно. При помощи “даты рождения” вы можете проследить весь путь этой бутылки с пивоварни до холодильника. Показать цитату Для обычной посиделки с друзьями - я рекомендую пиво Bud! ❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀❀ Спасибо за внимание к моему отзыву! Возможно, вам будет интересно почитать и другие мои отзывы: Виски Bell’s Buzzaar.ru Ваша Stofifi.",4.00,1466956634,fififi_blog,https://irecommend.ru/content/beri-bud-vstrechai-chempionat-pivo-bud-sponsor-chempionata-mira-po-futbolu-v-2018-godu-takzh,irecommend,A,1585128048171,1585128048209,7
305,"На один раз. Пивная вкусняшка. Amstel premium pilsener - не премиум, но пить можно Среднее заурядное пиво российского производства. Квас со спиртом. Твердый середняк","Пиво: «Amstel» светлое. Производитель: Беларусь, г. Бобруйск, пивоварня Хайникен. Так как пивоварни «Heineken» мне знакомы, взял даже не смотря на состав и сроки изготовления. (почему слежу за сроками писал в других отзывах про пиво). Да и это пиво когда-то брал. Позже увидел, что в составе, согласно этикетке 4 компонента. Особо не радует – «хмелепродукты». Видел в продаже как в бутылках так и в «металле». Я брал в стекле. Бутылка – обычная пивная бутылка из зеленого стекла. Объем 0,5 литра. Пробка металлическая, отвинчивающаяся. Сверху все запаковано фольгой. Открывается легким движением, без усилий. Этикетки не вычурные. Содержательные. Имеется этикетка, контрэтикетка. На контрэтикетке информация о продукте. Горлышко и пробка в фольге с гербом. Все смотрится довольно не плохо. Про пиво: Аромат: пивной приятный аромат без посторонних примесей. Свежий. Цвет: пиво светлое, желтоватое. Пена присутствует, но осела быстро. На стенках стакана только пузыри остались. При этом после первого налива в бутылке были пару больших пузырей. Вкус (охлажденное): Пьется очень хорошо. Приятное. Чувствуется хмель, горечь. Алкоголь не чувствуется. Пиво легкое. Пьется легко, охлажденное. Теплое пить хуже, так как горечь усиливается. При потреблении показалось, что пиво догазовывали искусственно, да и когда постояло газы быстро ушли. Послевкусие не совсем приятное, чувствуется горечь, сильно. Последствия не знаю, много не пил. Вывод: нормальное пиво, но …. брать больше не буду, только если другой производитель попадется.",2.00,1496051388,ВадимВА,https://irecommend.ru/content/na-odin-raz-160,irecommend,A,1586112166563,1586112166654,13
311,"С необычным вкусом и ароматом)) Твердый середняк Ох, ну это уже просто помои. Пивная вкусняшка. Amstel premium pilsener - не премиум, но пить можно","В четверг (пол-пятницу)решила написать о пиве)) Это пиво покупается редко, под настроение, оно с таким необычным вкусом, что на ""просто пивка попить"" не годится)) Это AMSTEL Premium Pilsner Довольно-таки симпатичная бутылка, этикетка такая ""заграничная"")) я когда первый раз покупала повелась на ""обложку"")) да и по акции тогда было в районе 10 тысяч (порядка 40 рос.рублей). Slow brewed - медленное варение... интересно)) На обороте вся информация: Изготовитель наш, местный - Бобруйск))Но по лицензии Голландии)) Состав: вода из артезианских скважин, солод, хмель и хмелепродукты Кратко и лаконично) Алкоголь не менее 3.8% - для меня само оно)) КБЖУ: углеводы 4.62, калорийность 42.8 Открывается открывачкой))) Пены было много - люблю)) Долго она еще сохраняла свою шапочку Да, пила через трубочку))) Смотрела фильм и как напиток пила)) Что пишет производитель: Кто отдает предпочтение Amstel? Городские жители, молодые, но уже состоявшиеся специалисты, любящие пиво и считающие себя экспертами в нем. Ценят качественные и хорошие вещи. Amstel идеально подходит для общения и отдыха в компании хороших друзей. Amstel - время в свое удовольствие. Показать цитату Честно? Удивило) Очень вкусное, с непонятным ""оттенком"", немного сладкое, не хотелось ни чипсов/ни рыбки...и очень ""сытное"" - я не осилила бутылку) Буду рекомендовать попробовать это пиво ""со вкусом""))",4.00,1454585110,Юлечка Машкова,https://irecommend.ru/content/s-neobychnym-vkusom-i-aromatom,irecommend,A,1586112166608,1586112166657,13
314,"Не зря его за 40 рублей продают в ""Пятёрочке"": произведённое в России ""Amstel"" - это ""Балтика 3"" и иже с ними. Плюс - утренняя головная боль в качестве бонуса! Ох, ну это уже просто помои. Пивная вкусняшка. Одним словом ""Не очень"" Нормальное пиво за небольшие деньги.","Доброго времени суток, Дорогие Друзья и Читатели! На днях ради интереса купила это пиво, да ещё и по акции за 40 рублей и спешу поделиться своими впечатлениями. Кстати, видела это пиво и в ""Магните"", и в""Фикс Прайс"" (видимо, наварили с запасом, на потребу народа ). Вот насколько положительное впечатление на меня произвело вот это новое для меня пиво , продегустированное мной недавно, настолько неприятный осадок остался после данного пива Amstel, точнее я бы сказала, пива ""типа Amstel"" , так как я больше, чем уверена, что Amstel там (за границей, в смысле) - это одно (ведь даже Хануки Мураками в своей знаменитой книге упоминает именно это пиво), Amstel здесь (произведённый в России) - это совсем другое. Уверена, что те, кто пробовал оба варианта, подтвердят моё предположение. Баночка, конечно, красивая! Но вот слово ""премиум"" - это лишнее, так как ничего ""премиального"" в данном напитке нет. Запах и вкус этого пива - это нечто абсолютно невзрачное, такое же безликое и невнятное, как десятки подобных напитков типа ""Толстяк"", ""Балтика 3"" и прочее (чем алкоголики похмеляются), а кроме того - привкус и запах спирта, как неотъемлемая составляющая подобных напитков - в данном пиве также очень ощутимо чувствуется. Едва осилила чуть больше половины банки, больше просто не смогла пить, тем не менее утром я ощутила лёгкую головную боль (состав этого пива весьма и весьма сомнителен!), чего со мной никогда не бывает после нормального пива (даже в больших количествах). Кроме того, приятного расслабления, как от нормального пива, я не ощутила, скорее, наоборот - какое-то напряжение. Вердикт: пролетарский напиток для опохмеления алкоголиков, но никак не для ценителей и знатоков пива. Зачем я вообще его купила? Больше ни за что не куплю и никому не советую.",3.00,1469003416,Antuanna,https://irecommend.ru/content/ne-zrya-ego-za-40-rublei-prodayut-v-pyaterochke-proizvedennoe-v-rossii-amstel-eto-baltika-3,irecommend,A,1586112166620,1586112166659,13
315,"Средненько, без особого вкуса... Одним словом ""Не очень"" Если ждете чего-то вызывающего бурю положительных эмоций, то лучше добавить денег и купить другое пиво Ох, ну это уже просто помои.","Очень посдедственно, вкус размазанный, вода как будно из застарелого водопровода... Этикетка непонятная, нет цельности, обратная сторона вообще мутная все в одной куче, порочитать сложно. Бутылка +, пробка откручивается. Послевкусие непонятное, вроде пиво, но вроде какой-то напиток пивной... У данного пива нет характера, это просто коммерческий продукт. Пробовал первый раз, непонравилось.",3.00,1527961764,Вася Бубликовъ,https://irecommend.ru/content/srednenko-bez-osobogo-vkusa,irecommend,A,1586112166622,1586112166659,13
307,"Твердый середняк С необычным вкусом и ароматом)) На один раз. Одним словом ""Не очень""","Всем привет, в который раз изучаем рынок пивных напитков, а я по прежнему ищу самое вкусное пиво. Выходит так, что нахожу самое дорогое/дешевое, кислое/горькое, с невообразимым составом и так далее. Так вышло, что сегодняшний экземпляр - середнячок, да и сказать то о таком пиве особо нечего. Просто пиво за 50 рублей, простой состав, простой вкус светлого пива, но обо всем по порядку. Обычно это пиво стоит дороже, сегодня удалось взять по акции в Магните за 50 рублей. На упаковке нарисован якобы Амстердам, да и первые буквы в названии как бы намекают, что пиво европейское. Да вот только ни для кого не секрет, что разливается оно в России и от Европы только название. Хотя есть мнение, что европейские бренды не так просто соглашаются разливать напитки в разных странах. В конце концов, должна соблюдаться хотя бы рецептура, поэтому пиво хоть чуть чуть, но можно назвать голанским. К тому же Амстел является спонсором, даже не просто спонсором, а генеральным партнером футбольной Лиги Европы. К качеству пива это конечно же никак не относится, но как факт знать неплохо. Как я уже сказал, в составе нет ничего сверхъестественного, просто вода, солод пивоваренный ячменный светлый, ячмень пивоваренный, хмелепродукты. Компонент хмелепродукты вижу очень часто, поэтому придираться не буду. Также в пиве есть глютен, но это просто клейковина, кроме как людям с аллергией на этот самый глютен бояться его не стоит. Срок хранения Амстела 1 год, крепость 4,8% оборотов. Что сказать о вкусе.. Да обычное светлое пиво, но я могу сказать что оно чем то проигрывает остальным. Выпил я его с удовольствием, оно очень освежает, никакой горечи или кислоты нет. Это твердый середняк, причем он в лидерах этой самой средней группы. Мне понравилось то, что пенка у пива есть и держится довольно долго. Обычно когда я наливаю пиво в стакан и фотографирую его для отзыва, пенка успевает полностью исчезнуть. А тут нет, осталась Амстел стоит своих денег, не понимаю отрицательных отзывов данного продукта. Есть огромное количество производителей, чье пиво можно считать пустым, абсолютно безвкусным, либо вообще кислым или горьким. Это пиво можно пить, оно мягкое и нежное, очень хорошо освежает. Я могу порекомендовать это пиво без зазрения совести, продукт весьма достойный за свои деньги. Если уж самое паршивое пиво типа Клинского или Балтики 3 стоят 40-45 рублей, то Амстел с ними в один ряд не встанет, хоть и стоит примерно столько же.",4.00,1485174198,dark_messia,https://irecommend.ru/content/tverdyi-serednyak-0,irecommend,A,1586112166573,1586112166655,13
312,"Нормальное пиво за небольшие деньги. Вы не любите пиво? И правильно делаете вполне можно упортеблять Не зря его за 40 рублей продают в ""Пятёрочке"": произведённое в России ""Amstel"" - это ""Балтика 3"" и иже с ними. Плюс - утренняя головная боль в качестве бонуса! Пивная вкусняшка.","Пиво Амстел- одна из тех марок пива, которые привлекают сразу несколькими достоинствами. Во- первых, цена напитка невелика, не кусается. Во- вторых, привлекательное оформление бутылки тоже играет свою роль. В- третьих, данное пиво часто встречается на прилавках, поэтому нет нужды бегать искать его по магазинам. Вкусовые качества пива Амстел довольно неплохие. Конечно, это не импортное пиво из самой Голландии, но вполне себе нормальное. В то же время не возникает ощущение, что пьёшь спиртягу или что- то отвратительное. Пиво относительно вкусное, правда, пена немного более активная, чем это требуется. Запах под стать вкусовым качествам напиткам: нет спиртового привкуса, он довольно приятный. Что касается оформления, то пиво очень хорошо оформлено. Удобная бутылка, красивый дизайн тоже говорят, что неплохо было бы попробовать данное пиво. В общем, Амстел- хорошая, но не идеальная марка, которую вполне себе можно употреблять.",4.00,1466649022,Alexandr_from_Moscow,https://irecommend.ru/content/normalnoe-pivo-za-nebolshie-dengi,irecommend,A,1586112166611,1586112166658,13
309,"Одним словом ""Не очень"" вполне можно упортеблять Средненько, без особого вкуса... Твердый середняк Не зря его за 40 рублей продают в ""Пятёрочке"": произведённое в России ""Amstel"" - это ""Балтика 3"" и иже с ними. Плюс - утренняя головная боль в качестве бонуса!","Данная марка была впервые попробована мною в начале 2015 года . К сожалению в тот день когда это случилось , местное пивное заведение не работало по техническим причинам , и мне пришлось искать альтернативу разливному пиву . Дойдя до ближайшего магазина , я первым делом направил свой взгляд на полку с алкогольной продукцией и меня заинтересовала марка Amstel premium pilsener . Я приобрел две бутылки этого алкогольного продукта и направился домой . К сожалению хорошим в этом пиве был только дизайн бутылки . Вкусовые качества огорчили меня по полной . Оно оказалось слишком горьким и невозможным для питья . Фактически мой вечер был испорчен лишь благодаря какой то бутылке пива .",2.00,1469515535,broder18,https://irecommend.ru/content/odnim-slovom-ne-ochen,irecommend,A,1586112166589,1586112166656,13
320,"Amstel premium pilsener - не премиум, но пить можно На один раз. Среднее заурядное пиво российского производства. Квас со спиртом. С необычным вкусом и ароматом)) Вы не любите пиво? И правильно делаете","Пиво Amstel premium pilsener производит пивоваренная компания из Нидерландов, но, конечно, то пиво, которое продается в России, и варится в России. Компания была создана в 1870 году, что и указано на банках и бутылках фирмы. Мировые объемы продаж пива у Amstel очень значительные, около 40 миллионов литров в год. Отмечу, что Amstel известный, но далеко не самый популярный бренд пива в России. Еще пару лет назад продукцию Amstel не всегда можно было найти и в крупном магазине. Но за последнее время бренд начал активнее завоевывать отечественный рынок, и пиво Amstel теперь есть в любом крупном продуктовом магазине, а так же это пиво теперь можно часто видеть даже в маленьких магазинчиках рядом с домом. Amstel premium pilsener - это пиво средней ценовой категории по цене от 50 до 60 рублей. В Перекресте видела ни раз даже скидки на него, возможно это потому, что нашлось немного любителей пива чьи сердца завоевало это пиво. Я пила Amstel дважды, оба раза в компании с друзьями. Первый раз сама купила Amstel, так как в ассортименте пива разбираюсь не очень хорошо, а того пива, что мне нравится в магазине не было...второй раз сама бы вряд ли купила, хотя, как я написала в заголовке, пить можно)) А за разговорами с друзьями баночка улетает незаметно, создавая легкое и веселое настроение. Даже скажу, что в своей ценовой категории Amstel на голову выше некоторых отечественных марок. Пиво пью культурно, из пивных бокалов, поэтому заметила, что у Amstel premium pilsener очень густая пена, которая остается в бокале достаточно долго. Читала в интернете, что это признак хорошего, качественно сваренного пива. Аромат довольно слабый! Солод ощущается, но совсем слабо. Мне больше нравятся ароматы пива Heineken и Hoegaarden. Вот у них действительно насыщенный солодовый аромат. Даже у моего любимого Tuborg, по поводу которого много слышала нелестных отзывов, аромат лучше, хотя и слегка отдает спиртом. Пьется пиво Amstel легко! На вкус приятное, без горечи. В послевкусии хорошо ощущается хмель. Алкоголя в пиве, от 4,6 до 4,8 оборотов, но мне даже показалось, что меньше, так как спирт вообще не чувствуется. Это может быть из за того, что пиво само по себе очень пенное, пены столько, что она немного перебивает пивной вкус. Состав указанный на банке: вода питьевая очищенная, солод пивоваренный ячменный светлый, хмелепродукты. Показать цитату Вот состав подкачал! Все хорошо, кроме хмелепродуктов, так как, грубо говоря, очень невелика вероятность, что производитель к ним причислил натуральный хмель. Скорее всего это либо экстракт, либо заменитель хмеля. Вот небольшая справка о том, что такое хмелепродукты с одного сайта посвященного пиву: К хмелепродуктам относится брикетированный хмель, гранулированный, экстракты хмеля, комбинированные препараты хмеля. На мировой рынок поставляется 30% гранулированного хмеля, 30% экстракта хмеля, и только 40% натурального шишкового хмеля. Показать цитату Калорийность 41 на 100 грамм Объем банки - 0, 5 литра Советую попробовать Amstel premium pilsener, так как в своей ценовой категории это пиво очень неплохое!",4.00,1448252244,Alexandrine,https://irecommend.ru/content/amstel-premium-pilsener-ne-premium-no-pit-mozhno,irecommend,A,1586112166639,1586112166662,13
316,"Встречаем по одежке? Лёгкое и приятное пиво Не для ценителей пива! :)но для того,чтобы выпить в компании друзей-сойдет;)+фото Вы не любите пиво? И правильно делаете вполне можно упортеблять","Бутылка выглядит солидно, сразу понимаешь что внутри что-то благородное. И вот тут нас ждет сюрприз. Запаха ну совсем нет, но если погреть бокал то все таки появляется запах хмеля. На вкус такое ощущение что смешали воду кислоту и горечь, и они тупо не смешались. Такого дисбаланса и во вкусе и в запахе я еще не встречал, это просто жесть. Пиво просто отвратительное, я не стал бы его пить даже бесплатно. Настоящий амстел не пробовал, но в Российском исполнении это просто помои. А не испорченое ли пиво я пробовал? Со дня розлива прошло ровно 42 дня.",1.00,1366563498,Instructor,https://irecommend.ru/content/vstrechaem-po-odezhke,irecommend,A,1586112166625,1586112166660,13
317,"Пивная вкусняшка. Не зря его за 40 рублей продают в ""Пятёрочке"": произведённое в России ""Amstel"" - это ""Балтика 3"" и иже с ними. Плюс - утренняя головная боль в качестве бонуса! На один раз. Нормальное пиво за небольшие деньги. С необычным вкусом и ароматом))","Пиво AMSTEL PREMIUM RILSENER покупал по акции в Российском гастрономе КАРУСЕЛЬ. Достоинства пенного напитка: 1. Цена пивасика по акции 39 рублей. 2. Жестяная упаковка, что является очень гут. На пивзаводах стеклянные бутылки моют в щелочных и кислотных растворах, а алюминиевая банка является одноразовой тарой. Если кто не знал,например в Японии пиво квасят только в алюминиевой упаковке. 3. Пиво естественного брожения. 4. Огромная стойкая пенная шапка, если конечно пиво охлажденное. От теплого пива не ждите пенной шапки. 5. Нет посторонних оттенков во вкусе. Легкая и приятная горчинка от хмеля. Недостатки алкогольного напитка: 1. Российский производитель на пивной продукции указывает минимальное количество алкоголя, а не максимальное как у зарубежных производителей. 2. Нельзя много употреблять так как содержит алкоголь, что является ядом и хмель который при долгом употреблении влияет на гормональную систему. Чтобы минимизировать пагубное влияние пива на свой организм, пейте не более одной банки в две недели и только на сытый желудок. Несмотря на недостатки пиво очень вкусное.",5.00,1463509940,nitrous,https://irecommend.ru/content/pivnaya-vkusnyashka,irecommend,A,1586112166627,1586112166660,13
